Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WFGM,WFGA,WFGM3,WFGA3,WFTM,WFTA,WOR,WDR,WAst,WTO,WStl,WBlk,WPF,LFGM,LFGA,LFGM3,LFGA3,LFTM,LFTA,LOR,LDR,LAst,LTO,LStl,LBlk,LPF,WTeamName,LTeamName,isTournament,isTournamnet
2005,80,1184,72,1240,60,H,0,27,56,5,15,13,20,11,24,14,12,9,1,14,24,60,6,15,6,7,13,21,15,18,6,4,16,E Kentucky,Jacksonville St,False,False
2005,80,1186,60,1226,56,A,0,19,51,6,17,16,21,12,23,15,20,5,0,21,19,44,3,9,15,25,6,21,10,17,10,1,23,E Washington,Idaho St,False,False
2005,80,1194,73,1416,61,A,0,26,54,5,18,16,25,13,23,8,14,7,7,16,21,57,9,26,10,14,15,21,13,16,8,5,18,FL Atlantic,UCF,False,False
2005,80,1205,82,1391,68,H,0,27,59,6,22,22,25,13,25,15,17,7,5,17,22,67,4,12,20,26,20,21,7,11,12,2,18,Gardner Webb,Stetson,False,False
2005,80,1225,56,1415,54,H,0,17,51,5,15,17,26,10,26,14,12,4,6,19,16,51,4,17,18,22,10,31,10,13,2,2,21,Idaho,UC Riverside,False,False
2005,80,1227,63,1178,57,H,0,24,56,7,14,8,14,16,20,14,13,4,0,18,20,52,3,9,14,17,13,21,4,12,5,4,22,IL Chicago,Detroit,False,False
2005,80,1228,73,1234,68,H,1,22,67,6,28,23,31,18,28,12,19,15,4,13,27,61,8,18,6,12,9,29,13,22,7,5,25,Illinois,Iowa,False,False
2005,80,1239,61,1144,57,A,0,24,59,3,15,10,24,11,28,14,12,13,6,22,18,55,5,22,16,26,13,31,13,19,4,2,21,Jacksonville,Campbell,False,False
2005,80,1260,80,1453,61,A,0,29,56,8,16,14,22,9,28,9,15,9,7,17,22,62,7,18,10,12,12,20,11,17,10,0,22,Loyola-Chicago,WI Green Bay,False,False
2005,80,1264,86,1145,77,A,0,34,66,5,10,13,19,19,24,20,8,6,1,13,29,63,10,21,9,17,14,15,16,10,8,3,18,Manhattan,Canisius,False,False
2005,80,1282,81,1237,76,H,0,25,49,8,23,23,30,8,21,16,12,4,1,16,31,61,5,17,9,12,10,19,8,12,7,2,25,Missouri KC,IUPUI,False,False
2005,80,1285,83,1319,79,H,0,29,60,7,22,18,24,11,26,18,15,8,5,15,29,71,10,28,11,13,16,24,16,14,7,2,20,Montana,Northern Arizona,False,False
2005,80,1286,67,1170,64,H,0,24,54,6,20,13,17,8,28,9,13,6,5,15,22,57,8,20,12,18,9,23,9,13,8,1,16,Montana St,CS Sacramento,False,False
2005,80,1305,75,1409,69,A,0,25,52,2,8,23,32,9,25,14,14,7,4,15,28,55,3,12,10,16,5,22,11,16,7,6,23,Nevada,Tulsa,False,False
2005,80,1310,102,1351,97,H,0,38,73,11,26,15,22,14,18,28,4,6,2,14,35,58,13,19,14,15,4,23,20,11,2,4,20,Niagara,Rider,False,False
2005,80,1322,72,1402,69,A,0,25,57,6,19,16,22,20,28,8,19,5,2,16,27,52,7,19,8,14,2,16,15,11,11,4,18,Northwestern LA,Texas St,False,False
2005,80,1331,94,1324,89,H,0,34,69,11,23,15,25,17,23,25,9,5,4,20,32,61,10,21,15,26,11,23,12,9,5,4,22,Oral Roberts,Oakland,False,False
2005,80,1333,88,1113,66,H,0,35,56,4,10,14,23,11,24,21,13,7,4,16,27,62,6,25,6,12,15,15,16,18,3,3,21,Oregon St,Arizona St,False,False
2005,80,1334,90,1142,78,A,0,30,52,9,17,21,21,4,21,21,16,13,2,9,30,56,14,27,4,6,7,18,19,20,12,3,18,Pacific,Cal Poly,False,False
2005,80,1349,83,1201,68,H,0,31,61,6,12,15,20,11,27,19,13,6,4,18,24,57,7,18,13,21,10,22,15,14,5,3,16,Rice,Fresno St,False,False
2005,80,1358,77,1426,54,H,0,29,54,12,25,7,16,4,26,24,21,13,6,21,17,53,8,25,12,19,12,27,14,29,10,2,16,Sam Houston St,UT Arlington,False,False
2005,80,1359,56,1287,51,A,0,18,40,13,31,7,9,5,15,15,15,3,1,12,22,41,2,10,5,8,6,18,15,15,3,0,16,Samford,Morehead St,False,False
2005,80,1360,92,1339,58,H,0,34,59,10,19,14,21,13,28,21,17,3,2,21,20,53,5,19,13,24,12,15,6,20,11,6,22,San Diego,Portland,False,False
2005,80,1362,73,1211,70,H,0,26,63,10,29,11,18,16,29,16,15,7,2,19,25,61,5,19,15,20,9,26,10,9,8,2,18,San Francisco,Gonzaga,False,False
2005,80,1364,65,1169,52,H,0,26,56,6,17,7,12,10,25,12,16,9,5,17,18,50,5,20,11,21,13,23,12,21,8,0,17,UC Santa Barbara,CS Northridge,False,False
2005,80,1365,68,1258,57,A,0,23,51,6,13,16,27,6,33,6,13,3,3,18,22,61,3,12,10,13,8,27,18,10,5,4,23,Santa Clara,Loy Marymount,False,False
2005,80,1375,59,1292,56,A,0,21,46,6,15,11,17,2,23,10,13,10,5,16,21,54,5,18,9,11,12,27,12,17,6,4,19,South Alabama,MTSU,False,False
2005,80,1381,63,1147,54,A,0,24,55,5,15,10,19,11,23,16,9,10,2,20,17,45,2,13,18,24,10,26,10,16,5,0,20,Southern Utah,Centenary,False,False
2005,80,1383,69,1346,63,A,0,26,63,5,19,12,20,14,26,11,15,9,4,18,25,56,3,19,10,17,9,31,15,16,8,3,22,St Francis NY,Quinnipiac,False,False
2005,80,1388,70,1337,63,A,0,25,59,9,19,11,17,17,25,12,18,3,3,15,25,59,5,16,8,13,12,20,11,15,6,4,14,St Mary's CA,Pepperdine,False,False
2005,80,1390,75,1417,64,A,0,27,60,5,10,16,20,10,23,16,17,5,2,19,24,59,3,12,13,17,14,23,9,20,6,2,20,Stanford,UCLA,False,False
2005,80,1398,92,1404,76,A,0,32,61,10,19,18,24,9,27,17,12,11,5,30,23,60,2,22,28,43,18,24,8,17,8,1,21,Tennessee St,TN Martin,False,False
2005,80,1399,82,1369,81,A,1,30,59,6,11,16,20,15,25,13,20,9,7,23,25,58,9,19,22,26,9,16,16,14,14,12,16,Tennessee Tech,SE Missouri St,False,False
2005,80,1410,64,1108,54,A,0,16,46,8,23,24,37,12,26,12,14,7,1,21,20,55,6,20,8,14,10,18,8,14,5,2,25,UTRGV,Alcorn St,False,False
2005,80,1414,78,1253,58,H,0,31,56,5,15,11,18,7,28,24,13,4,0,22,17,55,6,22,18,25,9,24,4,11,4,1,20,UC Irvine,Long Beach St,False,False
2005,80,1418,89,1308,79,A,1,32,68,10,27,15,18,14,25,15,11,10,2,18,26,61,9,27,18,23,11,23,10,15,4,0,16,Louisiana,New Mexico St,False,False
2005,80,1425,83,1143,66,H,0,26,59,10,25,21,26,16,23,13,12,11,2,22,26,55,4,13,10,24,13,17,9,16,5,2,23,USC,California,False,False
2005,80,1427,80,1270,75,A,0,30,55,5,11,15,25,6,33,17,21,8,3,17,30,70,3,14,12,18,10,26,13,14,12,3,18,UT San Antonio,McNeese St,False,False
2005,80,1429,84,1168,60,H,0,32,56,8,14,12,21,8,29,21,11,9,1,8,25,65,6,28,4,6,13,20,8,13,6,3,16,Utah St,CS Fullerton,False,False
2005,80,1430,96,1394,73,H,0,29,51,10,20,28,41,6,23,17,5,3,1,24,22,55,3,10,26,32,13,21,11,11,4,3,28,Utah Valley,TAM C. Christi,False,False
2005,80,1431,71,1218,70,H,0,18,46,5,15,30,38,10,23,16,13,6,2,12,27,58,8,15,8,13,10,22,20,14,8,5,26,UTEP,Hawaii,False,False
2005,80,1434,77,1152,67,A,0,30,55,7,16,10,14,7,29,24,16,4,1,17,26,61,6,19,9,14,7,21,16,11,7,2,15,Valparaiso,Chicago St,False,False
2005,80,1443,81,1309,69,H,0,29,59,11,22,12,20,14,24,17,8,4,9,17,27,70,5,20,10,19,23,22,16,6,6,1,22,WKU,New Orleans,False,False
2005,80,1451,70,1340,66,H,0,24,52,4,10,18,25,13,27,17,12,1,0,17,26,57,5,14,9,11,6,21,12,4,5,4,20,Weber St,Portland St,False,False
2005,80,1454,85,1156,65,H,0,32,61,9,19,12,16,9,27,14,15,8,7,22,20,59,6,21,19,26,16,23,13,18,5,3,19,WI Milwaukee,Cleveland St,False,False
2005,81,1110,72,1119,37,A,0,28,56,10,21,6,11,12,34,12,13,7,5,15,12,51,6,31,7,11,7,19,9,12,5,2,14,American Univ,Army,False,False
2005,81,1125,71,1252,61,H,1,21,55,5,19,24,35,10,30,13,15,7,5,18,22,60,7,24,10,18,12,31,11,18,7,1,29,Belmont,Lipscomb,False,False
2005,81,1137,71,1248,54,H,0,23,51,4,15,21,30,11,25,12,18,11,3,21,17,53,6,21,14,19,12,21,7,23,7,0,22,Bucknell,Lafayette,False,False
2005,81,1159,61,1250,54,H,0,19,54,5,18,18,25,14,28,11,12,4,4,17,18,57,5,21,13,20,15,24,10,12,4,2,22,Colgate,Lehigh,False,False
2005,81,1221,79,1298,56,H,0,28,50,4,13,19,26,6,23,14,11,12,7,20,19,50,6,18,12,20,12,19,12,19,6,0,23,Holy Cross,Navy,False,False
2005,81,1233,93,1389,88,H,0,36,57,3,7,18,23,9,22,22,19,10,11,27,34,72,9,23,11,23,22,16,13,19,9,1,23,Iona,St Peter's,False,False
2005,81,1407,97,1273,70,H,0,33,61,19,34,12,18,12,25,21,14,8,3,13,28,65,8,30,6,10,15,20,15,18,8,2,16,Troy,Mercer,False,False
2005,82,1102,52,1140,49,A,0,21,43,7,16,3,4,2,19,13,8,12,1,13,20,42,6,15,3,8,7,21,11,15,2,4,12,Air Force,BYU,False,False
2005,82,1103,95,1141,56,H,0,34,58,15,28,12,16,8,27,27,15,5,4,15,19,55,8,22,10,16,9,16,13,18,8,2,16,Akron,C Michigan,False,False
2005,82,1104,66,1279,58,A,0,19,36,10,21,18,28,9,28,13,12,1,2,13,22,55,6,27,8,10,6,12,17,2,4,0,22,Alabama,Mississippi,False,False
2005,82,1105,78,1108,53,H,0,27,64,6,22,18,33,21,29,18,16,16,6,26,17,51,3,19,16,30,12,26,11,22,7,4,25,Alabama A&M,Alcorn St,False,False
2005,82,1106,52,1380,51,H,0,18,51,3,12,13,16,7,18,6,12,4,0,12,19,46,3,13,10,16,9,25,5,14,7,2,16,Alabama St,Southern Univ,False,False
2005,82,1111,76,1158,68,H,0,26,48,8,17,16,22,9,20,17,14,6,6,15,23,54,7,19,15,20,14,17,12,15,10,2,18,Appalachian St,Col Charleston,False,False
2005,82,1112,92,1333,83,A,0,32,62,4,12,24,27,18,18,15,13,6,3,24,26,48,8,15,23,32,7,15,18,14,6,1,24,Arizona,Oregon St,False,False
2005,82,1113,64,1332,51,A,0,19,52,6,21,20,28,12,30,13,10,4,4,15,20,70,4,34,7,14,23,21,11,11,5,1,21,Arizona St,Oregon,False,False
2005,82,1116,95,1120,59,H,0,32,59,9,19,22,28,10,25,19,8,10,2,11,21,59,10,29,7,9,9,19,11,18,4,2,24,Arkansas,Auburn,False,False
2005,82,1117,73,1317,70,A,0,26,55,9,17,12,18,12,24,14,11,3,4,17,24,60,5,18,17,23,16,19,7,8,10,2,13,Arkansas St,North Texas,False,False
2005,82,1123,66,1444,65,A,0,26,58,10,30,4,9,10,22,12,17,5,1,22,22,52,3,14,18,22,11,25,13,15,10,1,16,Ball St,W Michigan,False,False
2005,82,1128,67,1149,41,H,0,22,41,7,16,16,22,3,24,13,11,6,1,15,16,44,5,14,4,9,8,19,8,16,4,4,22,Birmingham So,Charleston So,False,False
2005,82,1129,80,1218,76,H,0,28,65,8,24,16,20,16,26,9,14,4,3,16,26,59,6,22,18,26,12,24,12,13,4,2,20,Boise St,Hawaii,False,False
2005,82,1130,79,1385,73,A,0,25,53,4,11,25,36,12,21,17,8,12,4,17,31,65,4,14,7,14,19,19,16,15,5,3,27,Boston College,St John's,False,False
2005,82,1131,65,1392,47,A,0,23,50,5,12,14,20,10,19,8,9,7,3,16,17,47,1,8,12,15,11,20,4,15,5,1,18,Boston Univ,Stony Brook,False,False
2005,82,1132,70,1405,69,H,0,25,45,8,15,12,21,9,26,21,24,5,6,25,23,55,5,15,18,26,9,17,17,12,13,2,19,Bowling Green,Toledo,False,False
2005,82,1133,71,1320,65,H,0,23,57,6,16,19,21,10,32,15,13,6,6,18,21,64,8,29,15,20,13,26,17,8,7,4,18,Bradley,Northern Iowa,False,False
2005,82,1143,64,1417,51,A,0,26,51,1,6,11,21,8,35,14,12,3,4,13,20,66,5,27,6,9,10,22,11,6,4,5,16,California,UCLA,False,False
2005,82,1148,73,1254,58,H,0,27,53,5,15,14,19,11,24,15,11,3,2,19,22,49,3,9,11,17,7,18,11,16,2,2,18,Central Conn,LIU Brooklyn,False,False
2005,82,1150,76,1266,66,A,0,27,60,10,21,12,24,18,25,13,11,6,1,13,27,57,5,24,7,13,9,20,19,12,3,4,20,Charlotte,Marquette,False,False
2005,82,1151,93,1190,59,H,0,39,66,2,9,13,20,16,34,23,18,12,1,19,21,59,7,31,10,13,7,15,7,21,7,2,18,Chattanooga,ETSU,False,False
2005,82,1156,78,1464,77,A,0,29,54,5,11,15,22,11,15,20,12,8,1,17,30,56,6,11,11,17,14,17,16,15,7,2,21,Cleveland St,Youngstown St,False,False
2005,82,1160,54,1235,52,A,1,21,64,8,20,4,7,22,32,9,20,4,6,16,20,58,2,15,10,17,11,24,12,9,10,8,12,Colorado,Iowa St,False,False
2005,82,1165,77,1162,47,H,0,25,52,7,16,20,25,12,30,19,12,7,7,19,17,55,2,15,11,19,13,19,6,14,5,4,19,Cornell,Columbia,False,False
2005,82,1169,81,1142,73,A,0,26,49,3,8,26,36,13,21,12,15,11,4,19,26,49,7,18,14,16,4,14,13,17,8,3,23,CS Northridge,Cal Poly,False,False
2005,82,1172,68,1202,61,A,0,23,45,9,19,13,17,6,28,14,20,6,0,22,22,49,8,19,9,20,5,19,14,15,7,0,20,Davidson,Furman,False,False
2005,82,1173,66,1247,58,H,0,25,54,8,23,8,13,8,22,17,12,10,4,19,18,48,7,24,15,19,11,23,8,17,6,1,14,Dayton,La Salle,False,False
2005,82,1175,66,1214,64,H,1,23,52,6,20,14,17,6,14,8,13,8,1,20,27,43,2,5,8,18,9,22,9,20,6,1,19,Delaware St,Hampton,False,False
2005,82,1176,68,1114,58,H,0,22,54,3,15,21,27,13,25,16,7,7,4,15,23,63,5,17,7,10,17,22,9,11,5,0,22,Denver,Ark Little Rock,False,False
2005,82,1177,77,1187,56,H,0,27,55,9,18,14,20,12,25,16,8,4,0,19,19,54,4,20,14,22,16,20,12,11,4,4,19,DePaul,East Carolina,False,False
2005,82,1180,76,1406,55,H,0,31,63,8,23,6,13,9,22,18,4,12,6,15,18,52,4,14,15,19,13,25,10,17,4,7,12,Drexel,Towson,False,False
2005,82,1181,88,1199,56,A,0,31,56,11,23,15,18,11,26,14,10,8,1,12,19,57,4,16,14,19,14,14,4,11,9,1,14,Duke,Florida St,False,False
2005,82,1191,64,1232,59,H,0,23,53,8,21,10,14,3,22,17,11,7,4,16,22,46,9,21,6,9,3,29,16,18,1,1,18,Evansville,Indiana St,False,False
2005,82,1192,64,1291,61,H,0,20,58,6,18,18,25,12,17,11,6,7,1,14,24,50,6,15,7,10,11,29,11,19,1,1,23,F Dickinson,Mt St Mary's,False,False
2005,82,1193,80,1373,58,H,0,28,56,9,18,15,21,7,29,21,13,8,13,23,18,55,5,17,17,26,15,24,6,17,7,1,21,Fairfield,Siena,False,False
2005,82,1197,93,1299,86,H,0,32,64,6,14,23,41,26,31,19,27,11,0,20,33,70,8,22,12,21,11,19,18,24,11,3,31,Florida A&M,NC A&T,False,False
2005,82,1200,63,1348,49,A,0,23,55,9,25,8,12,11,26,14,16,9,3,17,21,55,1,10,6,15,13,24,12,15,8,4,15,Fordham,Rhode Island,False,False
2005,82,1204,72,1189,64,A,0,25,55,2,8,20,24,8,25,7,10,9,2,22,20,54,6,20,18,26,13,24,11,16,5,3,22,Ga Southern,Elon,False,False
2005,82,1205,81,1239,53,H,0,27,66,10,27,17,22,15,30,16,21,16,4,14,21,59,4,11,7,15,12,26,11,27,8,3,21,Gardner Webb,Jacksonville,False,False
2005,82,1206,77,1241,58,A,0,28,56,7,18,14,26,16,23,10,10,6,3,21,17,46,5,18,19,27,11,17,4,13,5,4,22,George Mason,James Madison,False,False
2005,82,1208,68,1435,59,H,0,23,59,7,16,15,24,14,22,11,10,8,2,20,20,49,2,16,17,25,8,29,9,16,7,2,21,Georgia,Vanderbilt,False,False
2005,82,1211,68,1360,56,A,0,26,52,3,7,13,21,18,28,12,25,10,4,27,15,49,3,16,23,30,10,13,7,16,10,3,20,Gonzaga,San Diego,False,False
2005,82,1220,80,1174,66,H,0,31,56,8,15,10,15,8,26,17,12,7,8,16,24,66,5,19,13,17,19,19,13,12,3,0,15,Hofstra,Delaware,False,False
2005,82,1222,62,1378,50,A,0,23,54,5,16,11,17,12,26,8,15,9,3,25,15,44,2,19,18,30,9,22,6,16,6,4,18,Houston,South Florida,False,False
2005,82,1225,61,1168,58,H,0,22,54,7,17,10,24,13,33,11,13,5,5,9,24,72,6,20,4,8,17,28,5,11,8,0,19,Idaho,CS Fullerton,False,False
2005,82,1226,72,1340,69,H,0,20,53,4,16,28,39,13,19,7,20,16,3,24,21,38,6,14,21,31,4,25,15,31,6,8,28,Idaho St,Portland St,False,False
2005,82,1229,82,1166,77,A,1,29,57,5,14,19,24,13,26,12,11,6,0,11,30,64,13,28,4,6,10,17,18,9,5,2,18,Illinois St,Creighton,False,False
2005,82,1231,67,1326,60,H,0,21,46,7,15,18,24,6,25,10,11,2,4,13,22,55,6,22,10,16,12,20,10,11,6,1,17,Indiana,Ohio St,False,False
2005,82,1234,71,1345,57,H,0,27,60,5,15,12,21,18,20,20,8,10,4,19,20,50,8,16,9,15,14,21,17,19,3,1,22,Iowa,Purdue,False,False
2005,82,1237,75,1147,53,H,0,30,51,7,17,8,15,9,26,22,13,12,7,14,19,51,8,21,7,15,10,15,11,17,7,2,12,IUPUI,Centenary,False,False
2005,82,1238,68,1212,66,A,0,26,61,2,7,14,22,16,27,15,20,7,5,18,25,67,4,20,12,16,13,23,14,18,11,6,20,Jackson St,Grambling,False,False
2005,82,1245,75,1267,66,H,0,25,57,9,22,16,26,13,23,21,8,8,2,16,24,62,7,26,11,13,16,26,10,13,5,2,22,Kent,Marshall,False,False
2005,82,1246,89,1261,58,H,0,32,59,11,20,14,18,9,23,19,9,8,5,18,19,57,5,22,15,20,17,20,10,18,2,4,16,Kentucky,LSU,False,False
2005,82,1251,72,1421,71,H,0,26,59,7,20,13,18,13,17,13,13,8,2,17,25,60,9,22,12,15,20,24,11,19,9,8,17,Liberty,UNC Asheville,False,False
2005,82,1256,58,1374,57,H,0,23,57,2,13,10,16,15,23,14,16,3,4,15,24,56,1,8,8,13,11,22,8,14,6,3,16,Louisiana Tech,SMU,False,False
2005,82,1257,85,1397,62,H,0,33,58,5,14,14,25,11,23,19,10,11,2,15,21,52,4,15,16,19,9,19,8,18,8,1,23,Louisville,Tennessee,False,False
2005,82,1265,71,1259,53,H,0,24,49,10,22,13,20,6,27,18,16,5,2,13,20,48,8,19,5,10,5,23,16,20,10,1,21,Marist,Loyola MD,False,False
2005,82,1275,59,1325,57,H,0,22,49,7,13,8,10,14,20,10,14,4,2,14,21,48,4,17,11,12,8,15,8,8,12,0,14,Miami OH,Ohio,False,False
2005,82,1277,69,1278,55,A,0,19,43,5,15,26,28,9,31,14,21,9,3,22,17,49,7,18,14,24,9,16,6,14,10,3,19,Michigan St,Minnesota,False,False
2005,82,1280,73,1376,65,H,0,27,59,6,17,13,19,16,24,12,14,8,2,13,28,56,4,14,5,8,6,19,15,14,5,6,19,Mississippi St,South Carolina,False,False
2005,82,1281,80,1304,70,H,0,25,46,4,14,26,31,6,20,15,15,7,2,17,26,58,10,28,8,10,14,17,12,16,6,1,23,Missouri,Nebraska,False,False
2005,82,1283,87,1179,76,A,0,27,57,6,18,27,32,15,28,12,14,6,6,27,21,51,6,19,28,38,11,18,8,13,7,1,25,Missouri St,Drake,False,False
2005,82,1285,84,1170,72,H,0,26,47,6,15,26,41,9,23,15,16,8,3,17,26,57,7,24,13,16,10,19,11,20,5,1,26,Montana,CS Sacramento,False,False
2005,82,1286,88,1319,68,H,0,35,59,10,25,8,15,4,31,23,16,7,8,27,21,64,3,18,23,35,17,27,9,18,7,0,17,Montana St,Northern Arizona,False,False
2005,82,1287,69,1240,63,H,0,25,48,6,15,13,20,5,23,18,8,4,0,12,23,54,9,29,8,11,9,22,12,10,4,2,21,Morehead St,Jacksonville St,False,False
2005,82,1290,70,1341,65,H,0,20,55,11,28,19,26,23,23,16,21,13,5,13,24,51,8,23,9,15,10,19,11,22,7,1,17,MS Valley St,Prairie View,False,False
2005,82,1293,82,1398,74,H,0,28,56,7,21,19,26,12,22,19,13,6,3,18,28,61,8,21,10,14,14,21,16,15,4,2,20,Murray St,Tennessee St,False,False
2005,82,1296,87,1185,74,H,0,29,54,8,19,21,33,13,25,17,11,4,5,26,24,53,6,20,20,31,11,19,10,12,7,0,20,N Illinois,E Michigan,False,False
2005,82,1305,62,1349,59,A,0,22,53,3,11,15,27,14,32,11,20,10,2,16,21,56,4,21,13,19,8,23,11,16,12,4,18,Nevada,Rice,False,False
2005,82,1309,66,1292,60,A,0,24,49,7,17,11,25,13,19,14,9,5,2,18,21,51,6,17,12,18,15,21,10,13,5,2,22,New Orleans,MTSU,False,False
2005,82,1310,75,1264,73,H,1,24,60,8,26,19,25,17,30,15,18,6,4,16,29,73,5,14,10,16,18,23,13,9,13,3,19,Niagara,Manhattan,False,False
2005,82,1311,90,1270,81,H,0,26,56,7,15,31,38,6,30,13,17,10,3,22,30,67,4,20,17,25,13,28,11,20,8,2,30,Nicholls St,McNeese St,False,False
2005,82,1313,64,1224,54,A,0,16,44,6,11,26,41,11,27,10,10,4,2,20,16,54,8,30,14,18,15,25,8,15,2,2,28,Norfolk St,Howard,False,False
2005,82,1314,87,1274,67,H,0,29,60,5,20,24,31,12,32,20,19,12,5,15,24,67,6,22,13,17,10,23,10,17,15,6,21,North Carolina,Miami FL,False,False
2005,82,1324,81,1381,60,H,0,29,56,8,23,15,17,15,23,19,17,6,8,12,22,65,8,25,8,11,20,13,11,16,12,0,18,Oakland,Southern Utah,False,False
2005,82,1328,64,1400,60,H,0,25,66,6,28,8,14,22,20,17,9,7,5,18,21,49,2,12,16,19,10,23,9,12,4,1,14,Oklahoma,Texas,False,False
2005,82,1329,82,1124,53,H,0,28,58,6,24,20,23,14,26,20,13,12,4,14,17,55,5,22,14,17,13,18,9,17,6,1,21,Oklahoma St,Baylor,False,False
2005,82,1330,70,1423,56,H,0,23,51,5,17,19,29,12,30,14,10,7,5,20,19,59,8,23,10,13,12,23,9,14,4,0,23,Old Dominion,UNC Wilmington,False,False
2005,82,1331,79,1152,76,A,0,23,46,8,14,25,29,7,19,20,13,5,0,15,30,56,6,16,10,16,11,18,14,15,8,4,23,Oral Roberts,Chicago St,False,False
2005,82,1334,58,1364,43,A,0,22,46,7,18,7,10,5,28,12,8,2,3,13,15,54,7,26,6,8,12,20,6,9,4,0,10,Pacific,UC Santa Barbara,False,False
2005,82,1336,65,1321,62,H,0,23,50,14,26,5,8,15,27,15,15,3,1,6,25,53,11,25,1,4,3,14,19,6,11,2,14,Penn St,Northwestern,False,False
2005,82,1338,76,1163,66,A,0,24,54,6,14,22,28,10,28,11,14,4,5,16,25,64,5,20,11,14,13,23,17,9,6,8,19,Pittsburgh,Connecticut,False,False
2005,82,1347,85,1219,83,H,1,31,68,9,18,14,20,11,22,14,16,10,2,17,33,66,5,20,12,17,13,28,11,20,8,1,21,Radford,High Point,False,False
2005,82,1350,70,1203,59,H,0,20,39,5,15,25,41,10,17,11,19,7,2,23,19,46,4,13,17,25,15,20,10,26,8,4,28,Richmond,G Washington,False,False
2005,82,1351,77,1145,72,A,0,29,58,6,20,13,15,12,22,16,13,8,1,14,24,52,11,28,13,16,7,18,15,14,7,5,19,Rider,Canisius,False,False
2005,82,1354,64,1126,38,A,0,23,46,4,12,14,18,11,35,12,27,10,2,17,12,52,3,19,11,18,8,14,6,15,13,3,17,S Carolina St,Bethune-Cookman,False,False
2005,82,1357,67,1346,60,H,0,20,52,4,14,23,34,12,30,13,17,15,5,17,22,62,9,29,7,10,11,26,10,18,8,2,24,Sacred Heart,Quinnipiac,False,False
2005,82,1359,67,1184,61,A,0,21,39,11,18,14,19,3,23,13,13,5,1,12,24,59,7,21,6,8,13,17,16,9,4,1,16,Samford,E Kentucky,False,False
2005,82,1362,74,1339,70,H,1,25,61,11,30,13,23,14,28,13,9,4,4,15,27,65,8,21,8,12,13,29,13,11,5,1,21,San Francisco,Portland,False,False
2005,82,1365,83,1337,71,A,0,30,67,11,21,12,15,15,19,12,8,8,1,16,27,52,9,14,8,12,9,23,15,19,1,8,18,Santa Clara,Pepperdine,False,False
2005,82,1369,65,1122,52,H,0,22,51,6,14,15,20,11,22,13,10,10,10,8,21,51,5,15,5,5,8,22,14,16,4,5,19,SE Missouri St,Austin Peay,False,False
2005,82,1371,74,1353,58,H,0,25,55,8,21,16,20,10,31,15,11,4,4,15,20,56,6,19,12,17,9,23,7,10,5,0,17,Seton Hall,Rutgers,False,False
2005,82,1372,70,1249,60,H,0,24,55,2,13,20,27,14,28,12,14,4,2,22,21,53,2,15,16,30,12,20,6,13,4,2,23,SF Austin,Lamar,False,False
2005,82,1379,61,1408,60,H,0,20,59,5,19,16,20,16,19,8,6,4,3,16,20,57,4,20,16,24,22,25,11,12,3,2,15,Southern Miss,Tulane,False,False
2005,82,1384,63,1447,45,H,0,26,54,6,12,5,6,8,24,19,11,9,4,13,17,55,2,12,9,11,15,21,11,12,5,5,11,St Francis PA,Wagner,False,False
2005,82,1386,73,1269,54,A,0,25,50,8,16,15,19,13,16,19,11,7,9,17,19,45,7,14,9,14,10,12,13,15,6,2,16,St Joseph's PA,Massachusetts,False,False
2005,82,1387,56,1395,48,H,0,18,50,7,19,13,19,8,31,13,6,0,1,16,15,50,6,24,12,22,10,28,7,7,3,2,19,St Louis,TCU,False,False
2005,82,1388,83,1258,66,A,0,31,55,9,14,12,17,12,22,15,19,14,2,21,24,53,6,12,12,15,8,15,17,18,8,5,19,St Mary's CA,Loy Marymount,False,False
2005,82,1390,78,1425,70,A,0,27,50,5,10,19,27,8,20,15,17,7,4,16,27,61,6,17,10,20,17,17,17,21,13,4,21,Stanford,USC,False,False
2005,82,1391,80,1144,61,A,0,27,53,6,15,20,24,14,17,12,16,12,2,14,21,52,6,21,13,16,15,13,12,19,8,3,19,Stetson,Campbell,False,False
2005,82,1393,72,1452,64,H,0,25,53,6,17,16,18,9,29,21,14,8,6,10,23,65,10,32,8,11,15,21,19,12,9,7,16,Syracuse,West Virginia,False,False
2005,82,1394,87,1294,81,A,0,29,62,8,19,21,25,12,25,21,12,11,5,13,27,59,8,22,19,24,11,23,13,15,5,3,18,TAM C. Christi,N Colorado,False,False
2005,82,1396,69,1462,54,A,0,24,44,7,19,14,21,9,26,11,11,5,2,15,20,63,9,36,5,9,19,16,16,9,3,2,16,Temple,Xavier,False,False
2005,82,1399,81,1183,68,A,0,25,54,8,20,23,36,15,21,14,17,13,4,19,23,55,6,17,16,22,12,19,12,20,7,5,22,Tennessee Tech,E Illinois,False,False
2005,82,1401,65,1243,51,H,0,23,50,8,17,11,16,11,25,13,12,4,3,18,20,50,3,13,8,12,9,20,14,13,7,2,18,Texas A&M,Kansas St,False,False
2005,82,1402,66,1358,54,H,0,19,47,6,17,22,24,10,24,11,14,8,1,14,18,53,7,29,11,13,12,19,9,15,9,6,18,Texas St,Sam Houston St,False,False
